2419,"810 N Aspen Dr, Vernon Hills, IL, 60061",Match,Exact,"810 N ASPEN DR, VERNON HILLS, IL, 60061","-87.97003,42.23828",617452629,L,17,97,864513,2004
3745,"9040 Kostner Ave, Skokie, IL, 60076",Match,Exact,"9040 KOSTNER AVE, SKOKIE, IL, 60076","-87.73735,42.04508",111739288,L,17,31,806802,1019
2418,"801 E Laurel Ave, Havana, IL, 62644",Match,Exact,"801 E LAUREL AVE, HAVANA, IL, 62644","-90.05205,40.29696",37763649,R,17,125,956500,4000
3746,"9700 Crawford Ave, Skokie, IL, 60076",Match,Exact,"9700 CRAWFORD AVE, SKOKIE, IL, 60076","-87.72745,42.057137",111739961,L,17,31,806700,4011
2417,"215 N Pearl St, Havana, IL, 62644",Match,Exact,"215 N PEARL ST, HAVANA, IL, 62644","-90.05934,40.301464",37758921,R,17,125,956500,3001
3747,"9201 Lockwood Ave, Skokie, IL, 60077",Match,Exact,"9201 LOCKWOOD AVE, SKOKIE, IL, 60077","-87.759094,42.048126",111735444,R,17,31,806900,3019
3760,"840 Blackhawk Blvd, South Beloit, IL, 61080",Match,Exact,"840 BLACKHAWK BLVD, SOUTH BELOIT, IL, 61080","-89.04031,42.485268",49247240,L,17,201,4004,1022
3761,"90 W Green St, Augusta, IL, 62311",Match,Exact,"90 W GREEN ST, AUGUSTA, IL, 62311","-90.951675,40.228935",5320354,L,17,67,954300,4057
2430,"700 N 10th St, Herrin, IL, 62948",Match,Exact,"700 N 10TH ST, HERRIN, IL, 62948","-89.02181,37.80906",6027570,R,17,199,20500,1001
2427,"16448 S Park Ave, Markham, IL, 60428",Match,Exact,"16448 PARK AVE, MARKHAM, IL, 60428","-87.653465,41.590874",111712251,R,17,31,827600,1013
3759,"464 Oak Grove Ave, South Beloit, IL, 61080",Match,Exact,"464 OAK GROVE AVE, SOUTH BELOIT, IL, 61080","-89.03648,42.48666",49247185,R,17,201,4004,4001
2426,"200 W Maple Ave, Mundelein, IL, 60060",Match,Exact,"200 MAPLE AVE, MUNDELEIN, IL, 60060","-88.0007,42.273193",119638121,L,17,97,864001,3038
2425,"810 N Aspen Dr, Vernon Hills, IL, 60061",Match,Exact,"810 N ASPEN DR, VERNON HILLS, IL, 60061","-87.97003,42.23828",617452629,L,17,97,864513,2004
2424,"430 N Aspen Dr, Vernon Hills, IL, 60061",Match,Exact,"430 N ASPEN DR, VERNON HILLS, IL, 60061","-87.97134,42.234158",629666374,L,17,97,864513,2012
2423,"500 N Aspen Dr, Vernon Hills, IL, 60061",Match,Exact,"500 N ASPEN DR, VERNON HILLS, IL, 60061","-87.97191,42.235023",629666374,L,17,97,864513,2012
2422,"301 W Hawthorn Pkwy, Vernon Hills, IL, 60061",Tie,,,,,,,,,
2421,"600 N Aspen Dr, Vernon Hills, IL, 60061",Match,Exact,"600 N ASPEN DR, VERNON HILLS, IL, 60061","-87.97171,42.236744",617452629,L,17,97,864513,2004
2420,"201 W Hawthorn Pkwy, Vernon Hills, IL, 60061",Match,Exact,"201 W HAWTHORN PKWY, VERNON HILLS, IL, 60061","-87.97017,42.24289",629858653,R,17,97,863902,2008
3751,"8200 Gross Point Rd, Morton Grove, IL, 60053",Match,Exact,"8200 GROSS POINT RD, MORTON GROVE, IL, 60053","-87.765144,42.02919",111736666,L,17,31,808302,2030
3752,"PO Box 395, Smithton, IL, 62285",No_Match,,,,,,,,,
3753,"501 W Market St, Somonauk, IL, 60552",Match,Exact,"501 W MARKET ST, SOMONAUK, IL, 60552","-88.68848,41.633118",642347494,R,17,37,1900,2055
3754,"510 W Lasalle St, Somonauk, IL, 60552",Match,Exact,"510 W LASALLE ST, SOMONAUK, IL, 60552","-88.69056,41.63073",8600997,L,17,37,1900,2055
3755,"320 Maple St, Somonauk, IL, 60552",Match,Exact,"320 MAPLE ST, SOMONAUK, IL, 60552","-88.68729,41.631573",52264046,L,17,37,1900,2055
3756,"840 Blackhawk Blvd, South Beloit, IL, 61080",Match,Exact,"840 BLACKHAWK BLVD, SOUTH BELOIT, IL, 61080","-89.04031,42.485268",49247240,L,17,201,4004,1022
2429,"5200 Herrin Rd, Herrin, IL, 62948",No_Match,,,,,,,,,
3757,"306 Miller St, South Beloit, IL, 61080",Match,Exact,"306 MILLER ST, SOUTH BELOIT, IL, 61080","-89.05031,42.492664",49248311,L,17,201,4003,2030
2428,"16910 S Western Ave, Hazel Crest, IL, 60429",Match,Exact,"16910 WESTERN AVE, HAZEL CREST, IL, 60429","-87.67512,41.582344",111705824,R,17,31,825503,1002
3758,"245 Prairie Hill Rd, South Beloit, IL, 61080",No_Match,,,,,,,,,
3770,"15700 Orchid Dr, South Holland, IL, 60473",Match,Exact,"15700 ORCHID DR, SOUTH HOLLAND, IL, 60473","-87.604256,41.61139",111778714,R,17,31,826301,2006
3771,"393 E 163rd St, Harvey, IL, 60426",Match,Exact,"393 E 163RD ST, HARVEY, IL, 60426","-87.6329,41.593666",111712386,R,17,31,827500,2076
3772,"206 Main St, South Pekin, IL, 61564",Match,Non_Exact,"206 W MAIN ST, SOUTH PEKIN, IL, 61564","-89.654236,40.494553",608229498,R,17,179,21801,3031
1110,"5225 N Oak Park Ave, Chicago, IL, 60656",Match,Exact,"5225 N OAK PARK AVE, CHICAGO, IL, 60656","-87.79636,41.975716",605180605,R,17,31,100600,2033
2441,"206 N Mulberry St, Highland, IL, 62249",Match,Exact,"206 N MULBERRY ST, HIGHLAND, IL, 62249","-89.6656,38.831078",107731543,R,17,119,403802,4093
2440,"302 W Main St, Alhambra, IL, 62001",Match,Exact,"302 W MAIN ST, ALHAMBRA, IL, 62001","-89.73605,38.88829",107671847,L,17,119,403802,1037
1107,"2010 N Central Park, Chicago, IL, 60647",No_Match,,,,,,,,,
2438,"308 W Cleveland St, Heyworth, IL, 61745",Match,Exact,"308 W CLEVELAND ST, HEYWORTH, IL, 61745","-88.980194,40.311962",20552018,L,17,113,5402,1037
1106,"5300 S Hermitage Ave, Chicago, IL, 60609",Match,Exact,"5300 S HERMITAGE AVE, CHICAGO, IL, 60609","-87.668335,41.797493",111805533,R,17,31,611800,2004
2437,"100 S Joselyn St, Heyworth, IL, 61745",Tie,,,,,,,,,
1105,"4214 S St Lawrence, Chicago, IL, 60653",No_Match,,,,,,,,,
2436,"963 N 5000W Rd, Kankakee, IL, 60901",Match,Exact,"963 N 5000W RD, KANKAKEE, IL, 60901","-87.97178,41.13201",98354597,L,17,91,10400,1045
1104,"225 W Evergreen Ave, Chicago, IL, 60610",Match,Exact,"225 W EVERGREEN AVE, CHICAGO, IL, 60610","-87.63671,41.90666",111768247,L,17,31,80300,1005
2435,"501 N Main St, Herscher, IL, 60941",Match,Exact,"501 N MAIN ST, HERSCHER, IL, 60941","-88.097885,41.054474",98353489,L,17,91,12600,2074
1103,"9025 S Throop St, Chicago, IL, 60620",Match,Exact,"9025 S THROOP ST, CHICAGO, IL, 60620","-87.655594,41.730038",604995442,L,17,31,730201,1007
2434,"PO Box 504, Herscher, IL, 60941",No_Match,,,,,,,,,
1102,"6020 S Langley Ave, Chicago, IL, 60637",Match,Exact,"6020 S LANGLEY AVE, CHICAGO, IL, 60637","-87.60854,41.785595",605563856,R,17,31,420500,1002
2433,"522 E Smith St, Bonfield, IL, 60913",Match,Non_Exact,"522 W SMITH ST, BONFIELD, IL, 60913","-88.062195,41.14674",98362829,L,17,91,10300,1057
1101,"7019 N Ashland Blvd, Chicago, IL, 60626",Match,Exact,"7019 N ASHLAND BLVD, CHICAGO, IL, 60626","-87.67009,42.009663",111745249,R,17,31,10600,4003
2432,"700 S 14th St, Herrin, IL, 62948",Match,Exact,"700 S 14TH ST, HERRIN, IL, 62948","-89.02659,37.79681",6003755,R,17,199,20400,1048
1100,"10041 S Union Ave, Chicago, IL, 60628",Match,Exact,"10041 S UNION AVE, CHICAGO, IL, 60628","-87.640526,41.711636",111832994,L,17,31,730500,3004
2431,"601 N 17th St, Herrin, IL, 62948",Match,Exact,"601 N 17TH ST, HERRIN, IL, 62948","-89.02991,37.808624",6003143,L,17,199,20400,2009
3762,"607 N Worrell St, Bowen, IL, 62316",No_Match,,,,,,,,,
3763,"612 Dial St, Kincaid, IL, 62540",Match,Exact,"612 DIAL ST, KINCAID, IL, 62540","-89.41267,39.587727",99307103,R,17,21,958200,2018
3764,"550 Prairie St, Kincaid, IL, 62540",Match,Exact,"550 PRAIRIE ST, KINCAID, IL, 62540","-89.414604,39.58939",99307049,L,17,21,958200,2008
3765,"850 E 170th St, South Holland, IL, 60473",Match,Exact,"850 E 170TH ST, SOUTH HOLLAND, IL, 60473","-87.595726,41.586323",111780706,L,17,31,827804,2007
3766,"16800 Greenwood Ave, South Holland, IL, 60473",Match,Exact,"16800 GREENWOOD AVE, SOUTH HOLLAND, IL, 60473","-87.59104,41.590313",111780642,R,17,31,827804,1014
3767,"16949 Cottage Gr, South Holland, IL, 60473",No_Match,,,,,,,,,
1109,"10347 S Ewing Ave, Chicago, IL, 60617",Match,Non_Exact,"10347 S EWING AVE, CHICAGO, IL, 60617","-87.53528,41.707306",605588047,L,17,31,520400,4003
3768,"15500 7th Ave, Phoenix, IL, 60426",Match,Exact,"15500 7TH AVE, PHOENIX, IL, 60426","-87.62732,41.608112",112208138,R,17,31,827200,3037
1108,"1631 W Jonquil Ter, Chicago, IL, 60626",Match,Non_Exact,"1631 W JONQUIL TER, CHICAGO, IL, 60626","-87.67171,42.021156",605265021,L,17,31,10100,2010
2439,"1721 Boul Ave, Swansea, IL, 62226",Match,Exact,"1721 BOUL AVE, SWANSEA, IL, 62226","-89.988495,38.532795",107932455,R,17,163,503301,2010
3769,"16001 Minerva Ave, South Holland, IL, 60473",Match,Exact,"16001 MINERVA AVE, SOUTH HOLLAND, IL, 60473","-87.590195,41.604496",111780373,L,17,31,827802,1002
3780,"7805 Mobile Ave, Burbank, IL, 60459",Match,Exact,"7805 MOBILE AVE, BURBANK, IL, 60459","-87.777855,41.75018",605439558,L,17,31,820901,3015
3781,"PO Box 459, South Wilmington, IL, 60474",No_Match,,,,,,,,,
3782,"205 W Hood St, Sparta, IL, 62286",Tie,,,,,,,,,
3783,"203a Dean Ave, Sparta, IL, 62286",No_Match,,,,,,,,,
1121,"3730 N Laramie Ave, Chicago, IL, 60641",Match,Non_Exact,"3730 N LARAMIE AVE, CHICAGO, IL, 60641","-87.75702,41.948895",605152344,L,17,31,150700,2000
2452,"522 E Tremont St, Hillsboro, IL, 62049",Tie,,,,,,,,,
1120,"1136 W 122nd St, Chicago, IL, 60643",Match,Non_Exact,"1136 W 122ND ST, CHICAGO, IL, 60643","-87.65035,41.672237",616792820,R,17,31,530400,1008
2451,"200 School St, Coffeen, IL, 62017",No_Match,,,,,,,,,
2450,"1035 Seymour Ave, Hillsboro, IL, 62049",Match,Exact,"1035 SEYMOUR AVE, HILLSBORO, IL, 62049","-89.50142,39.150925",99455218,R,17,135,957900,2020
1118,"3235 N Leclaire Ave, Chicago, IL, 60641",Match,Non_Exact,"3235 N LECLAIRE AVE, CHICAGO, IL, 60641","-87.75426,41.939358",605151815,R,17,31,151001,2004
2449,"1850 W Plainfield Rd, La Grange Highlan, IL, 60525",No_Match,,,,,,,,,
1117,"5120 N Winthrop Ave, Chicago, IL, 60640",Match,Non_Exact,"5120 N WINTHROP AVE, CHICAGO, IL, 60640","-87.65782,41.97603",641755188,R,17,31,31200,3000
2448,"5850 Laurel Ave, La Grange Highlan, IL, 60525",Match,Non_Exact,"5850 LAUREL AVE, LA GRANGE HIGHLANDS, IL, 60525","-87.89065,41.78356",112214897,R,17,31,820101,1013
1116,"12302 S State St, Chicago, IL, 60628",Match,Non_Exact,"12302 S STATE ST, CHICAGO, IL, 60628","-87.62244,41.670555",111777652,R,17,31,530502,1000
2447,"433 Vine Ave, Highland Park, IL, 60035",Match,Exact,"433 VINE AVE, HIGHLAND PARK, IL, 60035","-87.801315,42.192287",119648423,R,17,97,865501,1022
1115,"2236 N Rockwell St, Chicago, IL, 60647",Match,Non_Exact,"2236 N ROCKWELL ST, CHICAGO, IL, 60647","-87.692795,41.922684",605231905,L,17,31,221400,1005
2446,"1959 Waukegan Rd, Deerfield, IL, 60015",Match,Exact,"1959 WAUKEGAN RD, DEERFIELD, IL, 60015","-87.85578,42.185104",119650544,R,17,97,864901,1000
1114,"11220 S Wallace St, Chicago, IL, 60628",Match,Non_Exact,"11220 S WALLACE ST, CHICAGO, IL, 60628","-87.637474,41.690132",111833575,R,17,31,491200,3010
2445,"400 Broadway, Highland, IL, 62249",Match,Exact,"400 BROADWAY, HIGHLAND, IL, 62249","-89.68659,38.73913",107674907,R,17,119,403601,1119
1113,"2345 S Christiana Av, Chicago, IL, 60623",Match,Non_Exact,"2345 S CHRISTIANA AVE, CHICAGO, IL, 60623","-87.70882,41.848835",605092878,L,17,31,300800,1014
2444,"400 Broadway, Highland, IL, 62249",Match,Exact,"400 BROADWAY, HIGHLAND, IL, 62249","-89.68659,38.73913",107674907,R,17,119,403601,1119
1112,"2233 S Kedzie Ave, Chicago, IL, 60623",Match,Non_Exact,"2233 S KEDZIE AVE, CHICAGO, IL, 60623","-87.70522,41.850967",604998939,L,17,31,300900,2002
2443,"400 Broadway, Highland, IL, 62249",Match,Exact,"400 BROADWAY, HIGHLAND, IL, 62249","-89.68659,38.73913",107674907,R,17,119,403601,1119
1111,"3740 W 31st St, Chicago, IL, 60623",Match,Non_Exact,"3740 W 31ST ST, CHICAGO, IL, 60623","-87.7179,41.837",605057769,R,17,31,301702,1006
2442,"400 Broadway, Highland, IL, 62249",Match,Exact,"400 BROADWAY, HIGHLAND, IL, 62249","-89.68659,38.73913",107674907,R,17,119,403601,1119
3773,"8501 Narragansett, Burbank, IL, 60459",Match,Non_Exact,"8501 NARRAGANSETT AVE, BURBANK, IL, 60459","-87.779785,41.736515",111811535,L,17,31,821002,4011
3774,"7644 Central Ave, Burbank, IL, 60459",No_Match,,,,,,,,,
3775,"8258 Sayre Ave, Burbank, IL, 60459",Match,Exact,"8258 SAYRE AVE, BURBANK, IL, 60459","-87.79459,41.741688",605296950,R,17,31,821001,3017
3776,"8235 Linder Ave, Burbank, IL, 60459",Match,Exact,"8235 LINDER AVE, BURBANK, IL, 60459","-87.75814,41.742687",111811770,L,17,31,821102,1008
3777,"8450 Nashville Ave, Burbank, IL, 60459",Match,Exact,"8450 NASHVILLE AVE, BURBANK, IL, 60459","-87.78472,41.738308",111811158,R,17,31,821002,5001
3778,"8259 Lavergne Ave, Burbank, IL, 60459",Match,Exact,"8259 LAVERGNE AVE, BURBANK, IL, 60459","-87.74598,41.742542",111816054,L,17,31,821102,3000
3779,"5900 W 81st St, Burbank, IL, 60459",No_Match,,,,,,,,,
1119,"4436 S Union Ave, Chicago, IL, 60609",Match,Non_Exact,"4436 S UNION AVE, CHICAGO, IL, 60609","-87.64324,41.81338",111829276,R,17,31,842600,4008
3790,"900 W Edwards St, Springfield, IL, 62704",Match,Non_Exact,"900 W EDWARDS ST, SPRINGFIELD, IL, 62704","-89.66664,39.7961",97322801,L,17,167,1200,2006
3791,"444 W Reynolds St, Springfield, IL, 62702",Match,Non_Exact,"444 W REYNOLDS ST, SPRINGFIELD, IL, 62702","-89.660355,39.806404",97322964,L,17,167,300,2026
3792,"101 E Laurel St, Springfield, IL, 62704",Match,Non_Exact,"101 W LAUREL ST, SPRINGFIELD, IL, 62704","-89.655075,39.78283",97323269,R,17,167,1900,3022
3793,"2530 E Ash St, Springfield, IL, 62703",No_Match,,,,,,,,,
3794,"1200 Outer Park Dr, Springfield, IL, 62704",Match,Exact,"1200 OUTER PARK DR, SPRINGFIELD, IL, 62704","-89.67134,39.774525",97361768,L,17,167,2100,4009
1132,"4316 S Princeton Ave, Chicago, IL, 60609",Match,Non_Exact,"4316 S PRINCETON AVE, CHICAGO, IL, 60609","-87.63356,41.815643",605445881,R,17,31,835500,2021
2463,"130 N Prospect Ave, Clarendon Hills, IL, 60514",Tie,,,,,,,,,
1131,"9301 S State St, Chicago, IL, 60619",Match,Non_Exact,"9301 S STATE ST, CHICAGO, IL, 60619","-87.623825,41.72524",630193002,L,17,31,490200,2020
2462,"950 S Oak St, Hinsdale, IL, 60521",No_Match,,,,,,,,,
1130,"247 W 23rd Pl, Chicago, IL, 60616",Match,Non_Exact,"247 W 23RD PL, CHICAGO, IL, 60616","-87.63358,41.850037",605497464,L,17,31,841100,2003
2461,"210 N Madison St, Hinsdale, IL, 60521",Tie,,,,,,,,,
2460,"611 S Madison St, Hinsdale, IL, 60521",Match,Non_Exact,"611 N MADISON ST, HINSDALE, IL, 60521","-87.937294,41.81301",112549343,R,17,43,844702,3001
1129,"5450 W 64th Pl, Chicago, IL, 60638",Match,Non_Exact,"5450 W 64TH PL, CHICAGO, IL, 60638","-87.758316,41.7754",605302551,R,17,31,640700,4014
1128,"8524 S Green St, Chicago, IL, 60620",Match,Non_Exact,"8524 S GREEN ST, CHICAGO, IL, 60620","-87.64493,41.739155",111831688,R,17,31,711000,2013
2459,"100 S Garfield St, Hinsdale, IL, 60521",No_Match,,,,,,,,,
1127,"5630 S Rockwell St, Chicago, IL, 60629",Match,Non_Exact,"5630 S ROCKWELL ST, CHICAGO, IL, 60629","-87.688866,41.791332",111804661,R,17,31,835100,2004
2458,"15w201 60th St, Burr Ridge, IL, 60527",Match,Exact,"15W201 60TH ST, BURR RIDGE, IL, 60527","-87.921776,41.78067",112550496,R,17,43,845401,1011
1126,"12810 S Escanaba Ave, Chicago, IL, 60633",Match,Non_Exact,"12810 S ESCANABA AVE, CHICAGO, IL, 60633","-87.55321,41.662525",111779607,R,17,31,550200,1026
2457,"700 E Lincoln Ave, Hinckley, IL, 60520",Match,Non_Exact,"700 E LINCOLN AVE, HINCKLEY, IL, 60520","-88.63208,41.769333",52262387,R,17,37,1700,2045
1125,"3715 W Polk St, Chicago, IL, 60624",Match,Non_Exact,"3715 W POLK ST, CHICAGO, IL, 60624","-87.7192,41.87081",605085149,L,17,31,270500,1037
2456,"600 W Lincoln Hwy, Hinckley, IL, 60520",No_Match,,,,,,,,,
1124,"3525 S Honore St, Chicago, IL, 60609",No_Match,,,,,,,,,
2455,"PO Box 247, Big Rock, IL, 60511",No_Match,,,,,,,,,
1123,"832 W Sheridan Rd, Chicago, IL, 60613",Match,Non_Exact,"832 W SHERIDAN RD, CHICAGO, IL, 60613","-87.65035,41.95274",611301685,R,17,31,832100,3003
2454,"4804 Harrison St, Hillside, IL, 60162",Match,Exact,"4804 HARRISON ST, HILLSIDE, IL, 60162","-87.90265,41.870003",111787730,R,17,31,818401,1018
1122,"2625 N Orchard St, Chicago, IL, 60614",Match,Non_Exact,"2625 N ORCHARD ST, CHICAGO, IL, 60614","-87.64648,41.929836",111767049,R,17,31,70200,1011
2453,"909 Rountree St, Hillsboro, IL, 62049",Match,Exact,"909 ROUNTREE ST, HILLSBORO, IL, 62049","-89.491394,39.15341",99455271,R,17,135,957900,4028
3784,"701 Oak St, Evansville, IL, 62242",Match,Exact,"701 OAK ST, EVANSVILLE, IL, 62242","-89.93413,38.09187",95180830,L,17,157,950900,4011
3785,"35265 N IL Route 97, London Mills, IL, 61544",No_Match,,,,,,,,,
3786,"35265 N IL Route 97, London Mills, IL, 61544",No_Match,,,,,,,,,
3787,"35265 N IL Route 97, London Mills, IL, 61544",No_Match,,,,,,,,,
3788,"13650 N Manito Rd, Manito, IL, 61546",Match,Non_Exact,"13650 N MANITO RD, MANITO, IL, 61546","-89.7843,40.514893",608227403,R,17,179,21802,1068
3789,"999 N Strong Ave, Spring Valley, IL, 61362",No_Match,,,,,,,,,
1143,"4640 S Lamon Ave, Chicago, IL, 60638",Match,Non_Exact,"4640 S LAMON AVE, CHICAGO, IL, 60638","-87.74564,41.808823",605301054,R,17,31,560200,2028
2474,"1900 S Farrell Rd, Lockport, IL, 60441",Match,Exact,"1900 FARRELL RD, LOCKPORT, IL, 60441","-88.02576,41.58243",111633343,L,17,197,881009,3007
1142,"3010 S Parnell Ave, Chicago, IL, 60616",Match,Non_Exact,"3010 S PARNELL AVE, CHICAGO, IL, 60616","-87.640236,41.839577",605507352,R,17,31,840100,2017
2473,"16025 S Cedar Rd, Homer Glen, IL, 60491",No_Match,,,,,,,,,
1141,"1518 W Granville Ave, Chicago, IL, 60660",Match,Non_Exact,"1518 W GRANVILLE AVE, CHICAGO, IL, 60660","-87.66815,41.99447",605177878,R,17,31,30200,4021
2472,"15711 S Bell Rd, Homer Glen, IL, 60491",Match,Non_Exact,"15711 S BELL RD, HOMER GLEN, IL, 60491","-87.9302,41.604244",111547768,L,17,197,881012,2000
1140,"3319 N Clifton Ave, Chicago, IL, 60657",Match,Non_Exact,"3319 N CLIFTON AVE, CHICAGO, IL, 60657","-87.65781,41.94223",605162682,R,17,31,62200,2006
2471,"12914 W 143rd St, Homer Glen, IL, 60491",No_Match,,,,,,,,,
2470,"5613 W Tuscarora Rd, Peoria, IL, 61607",Match,Non_Exact,"5613 W TUSCARORA RD, PEORIA, IL, 61607","-89.68213,40.609047",8717779,R,17,143,4801,2027
1139,"4540 N Hamlin Ave, Chicago, IL, 60625",Match,Non_Exact,"4540 N HAMLIN AVE, CHICAGO, IL, 60625","-87.72301,41.963478",605187109,L,17,31,140602,3012
1138,"7525 S Harvard Ave, Chicago, IL, 60620",Match,Non_Exact,"7525 S HARVARD AVE, CHICAGO, IL, 60620","-87.63284,41.757576",111831403,L,17,31,691200,1001
2469,"7302 Clarendon HIlls, Darien, IL, 60561",Match,Non_Exact,"7302 CLARENDON HILLS RD, DARIEN, IL, 60561","-87.95458,41.756413",112552036,R,17,43,845810,3000
1137,"1556 E 56th St, Chicago, IL, 60637",Match,Non_Exact,"1556 E 56TH ST, CHICAGO, IL, 60637","-87.58714,41.79337",111771966,L,17,31,411000,3003
2468,"7401 Clarendon Hills, Darien, IL, 60561",Match,Non_Exact,"7401 CLARENDON HILLS RD, DARIEN, IL, 60561","-87.95452,41.754906",112552038,L,17,43,845811,2012
1136,"2819 W 21st Pl, Chicago, IL, 60623",Match,Non_Exact,"2819 W 21ST PL, CHICAGO, IL, 60623","-87.69654,41.85279",605094918,L,17,31,840700,1008
2467,"5500 S Grant St, Hinsdale, IL, 60521",No_Match,,,,,,,,,
1135,"4747 S Bishop St, Chicago, IL, 60609",Match,Non_Exact,"4747 S BISHOP ST, CHICAGO, IL, 60609","-87.661285,41.80755",604987295,L,17,31,611200,1002
2466,"301 Chicago Ave, Clarendon Hills, IL, 60514",Match,Non_Exact,"301 W CHICAGO AVE, CLARENDON HILLS, IL, 60514","-87.96006,41.803036",635447735,L,17,43,845100,2005
1134,"1650 W Cornelia Ave, Chicago, IL, 60657",Match,Non_Exact,"1650 W CORNELIA AVE, CHICAGO, IL, 60657","-87.6702,41.945152",616788406,R,17,31,831900,2014
2465,"120 Walker Ave, Clarendon Hills, IL, 60514",Match,Exact,"120 WALKER AVE, CLARENDON HILLS, IL, 60514","-87.95533,41.795086",112693094,R,17,43,845100,4006
1133,"6140 S Melvina Ave, Chicago, IL, 60638",Match,Non_Exact,"6140 S MELVINA AVE, CHICAGO, IL, 60638","-87.7765,41.78065",111797200,R,17,31,640300,6016
2464,"500 N Elm St, Hinsdale, IL, 60521",Tie,,,,,,,,,
3795,"2500 S College St, Springfield, IL, 62704",Match,Non_Exact,"2500 S COLLEGE ST, SPRINGFIELD, IL, 62704","-89.6569,39.77309",97324241,L,17,167,2200,2010
3796,"1701 S MacArthur, Springfield, IL, 62704",No_Match,,,,,,,,,
3797,"120 S Lincoln Ave, Springfield, IL, 62704",Match,Non_Exact,"120 S LINCOLN AVE, SPRINGFIELD, IL, 62704","-89.67297,39.80118",97322732,L,17,167,1200,1003
3798,"524 W Elliott Ave, Springfield, IL, 62702",Match,Exact,"524 ELLIOTT AVE, SPRINGFIELD, IL, 62702","-89.66106,39.814327",97322599,L,17,167,300,1019
3799,"2200 E Ridgely Ave, Springfield, IL, 62702",Match,Exact,"2200 RIDGELY AVE, SPRINGFIELD, IL, 62702","-89.62676,39.823765",97324948,R,17,167,503,2010
1154,"644 W 71st St, Chicago, IL, 60621",Match,Non_Exact,"644 W 71ST ST, CHICAGO, IL, 60621","-87.641136,41.765263",618054978,R,17,31,681200,3009
2485,"609 W Main St, Hoopeston, IL, 60942",Tie,,,,,,,,,
1153,"11710 S Morgan St, Chicago, IL, 60643",No_Match,,,,,,,,,
2484,"609 E Honeywell Ave, Hoopeston, IL, 60942",Match,Non_Exact,"609 E HONEYWELL AVE, HOOPESTON, IL, 60942","-87.66347,40.470055",65989989,R,17,183,10200,2050
1152,"3244 W Ainslie St, Chicago, IL, 60625",Match,Non_Exact,"3244 W AINSLIE ST, CHICAGO, IL, 60625","-87.70996,41.97026",605174418,R,17,31,140200,1005
2483,"615 E Orange St, Hoopeston, IL, 60942",Tie,,,,,,,,,
1151,"6520 S Wood St, Chicago, IL, 60636",Match,Non_Exact,"6520 S WOOD ST, CHICAGO, IL, 60636","-87.66899,41.775307",111820509,R,17,31,671300,1026
2482,"615 E Orange St, Hoopeston, IL, 60942",Tie,,,,,,,,,
1150,"9652 S Michigan Ave, Chicago, IL, 60628",Match,Non_Exact,"9652 S MICHIGAN AVE, CHICAGO, IL, 60628","-87.62053,41.71875",112049118,R,17,31,490500,2010
2481,"307 Salem St, Rockton, IL, 61072",Match,Exact,"307 SALEM ST, ROCKTON, IL, 61072","-89.066284,42.454655",49247560,R,17,201,4002,2025
2480,"999 Kedzie Ave, Flossmoor, IL, 60422",No_Match,,,,,,,,,
1149,"3711 W Douglas Blvd, Chicago, IL, 60623",Match,Non_Exact,"3711 W DOUGLAS BLVD, CHICAGO, IL, 60623","-87.717964,41.862362",111798798,L,17,31,838700,4002
1148,"4250 N St Louis Ave, Chicago, IL, 60618",Match,Non_Exact,"4250 N ST LOUIS AVE, CHICAGO, IL, 60618","-87.715515,41.958405",111756573,L,17,31,160501,2017
2479,"1300 190th St, Homewood, IL, 60430",Match,Exact,"1300 190TH ST, HOMEWOOD, IL, 60430","-87.647705,41.54424",111712961,R,17,31,828602,2019
1147,"5650 S Wolcott Ave, Chicago, IL, 60636",Match,Non_Exact,"5650 S WOLCOTT AVE, CHICAGO, IL, 60636","-87.6718,41.791126",605451856,R,17,31,670400,1021
2478,"1804 Willow Rd, Homewood, IL, 60430",Match,Exact,"1804 WILLOW RD, HOMEWOOD, IL, 60430","-87.659225,41.553497",649694997,R,17,31,828601,3008
1146,"4409 W Wilcox St, Chicago, IL, 60624",No_Match,,,,,,,,,
2477,"18220 Morgan St, Homewood, IL, 60430",Match,Exact,"18220 MORGAN ST, HOMEWOOD, IL, 60430","-87.64138,41.56036",111712806,R,17,31,828402,3001
1145,"1419 E 89th St, Chicago, IL, 60619",Match,Non_Exact,"1419 E 89TH ST, CHICAGO, IL, 60619","-87.59035,41.7332",605548574,R,17,31,480300,1003
2476,"16240 S Cedar Rd, Homer Glen, IL, 60491",Match,Non_Exact,"16240 S CEDAR RD, HOMER GLEN, IL, 60491","-87.9782,41.59408",635994282,R,17,197,881010,2000
1144,"4747 S Winchester Av, Chicago, IL, 60609",Match,Non_Exact,"4747 S WINCHESTER AVE, CHICAGO, IL, 60609","-87.67345,41.807632",604986660,L,17,31,611400,3001
2475,"15731 S Bell Rd, Homer Glen, IL, 60491",Match,Non_Exact,"15731 S BELL RD, HOMER GLEN, IL, 60491","-87.93017,41.60332",111547779,L,17,197,881012,2000
1165,"1340 W Harrison St, Chicago, IL, 60607",Match,Exact,"1340 HARRISON ST, CHICAGO, IL, 60607","-87.66062,41.87427",605267292,R,17,31,832900,2004
2496,"750 Academic Dr, Algonquin, IL, 60102",Match,Exact,"750 ACADEMIC DR, ALGONQUIN, IL, 60102","-88.37893,42.161976",649470106,L,17,111,871111,2020
